ID_Soporte;ITEM;EWP;CWP;CWA;PWP;ID_LINEA;ID_ISO;CLASE;ID_TipoSoporte;DIAM.;CANTIDAD;UNIDAD;PESO_TOTAL;UNIDAD2;SUMINISTRO;OBSERV.;;
"378_SL-02, ANGULO ANCLAJE LATERAL_6""";378;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"379_SL-02, ANGULO ANCLAJE LATERAL_6""";379;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"395_SL-02, ANGULO ANCLAJE LATERAL_6""";395;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"397_SL-02, ANGULO ANCLAJE LATERAL_6""";397;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"412_SL-02, ANGULO ANCLAJE LATERAL_6""";412;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"414_SL-02, ANGULO ANCLAJE LATERAL_6""";414;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"416_SL-02, ANGULO ANCLAJE LATERAL_6""";416;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"418_SL-02, ANGULO ANCLAJE LATERAL_6""";418;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"419_SL-02, ANGULO ANCLAJE LATERAL_6""";419;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"427_SL-02, ANGULO ANCLAJE LATERAL_6""";427;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"432_SL-02, ANGULO ANCLAJE LATERAL_6""";432;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"434_SL-02, ANGULO ANCLAJE LATERAL_6""";434;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"436_SL-02, ANGULO ANCLAJE LATERAL_6""";436;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"440_SL-02, ANGULO ANCLAJE LATERAL_6""";440;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"446_SL-02, ANGULO ANCLAJE LATERAL_6""";446;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"450_SL-02, ANGULO ANCLAJE LATERAL_6""";450;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"453_SL-02, ANGULO ANCLAJE LATERAL_6""";453;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"456_SL-02, ANGULO ANCLAJE LATERAL_6""";456;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"461_SL-02, ANGULO ANCLAJE LATERAL_6""";461;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"466_SL-02, ANGULO ANCLAJE LATERAL_6""";466;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0021-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"66_PU-01, PERNO U LARGO_6""";66;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0023-R3";;C3;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"91_PU-01, PERNO U LARGO_6""";91;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0023-R3";;C3;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"364_SL-02, ANGULO ANCLAJE LATERAL_6""";364;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0030-R3";;C3;SL-02, ANGULO ANCLAJE LATERAL;"6""";1;un;-;kg;Contratista;;;
"142_PU-01, PERNO U LARGO_6""";142;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0046-R3";;C3;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"143_PU-01, PERNO U LARGO_6""";143;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0046-R3";;C3;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"144_PU-01, PERNO U LARGO_6""";144;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0046-R3";;C3;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"145_PU-01, PERNO U LARGO_6""";145;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0046-R3";;C3;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"146_PU-01, PERNO U LARGO_6""";146;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-CT-6""-C3-0046-R3";;C3;PU-01, PERNO U LARGO;"6""";1;un;-;kg;Contratista;;;
"215_SL-01, ANGULO ANCLAJE LATERAL_2""";215;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;SL-01, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"216_SL-01, ANGULO ANCLAJE LATERAL_1 1/2""";216;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;SL-01, ANGULO ANCLAJE LATERAL;"1 1/2""";1;un;-;kg;Contratista;;;
"217_SL-01, ANGULO ANCLAJE LATERAL_2""";217;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;SL-01, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"218_SL-01, ANGULO ANCLAJE LATERAL_2""";218;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;SL-01, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"494_SL-02, ANGULO ANCLAJE LATERAL_2""";494;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"495_SL-02, ANGULO ANCLAJE LATERAL_2""";495;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"496_SL-02, ANGULO ANCLAJE LATERAL_2""";496;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"497_SL-02, ANGULO ANCLAJE LATERAL_2""";497;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"498_SL-02, ANGULO ANCLAJE LATERAL_2""";498;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"512_ST-01, TRAPECIO ANGULO TIPO A_2""";512;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;ST-01, TRAPECIO ANGULO TIPO A;"2""";1;un;-;kg;Contratista;;;
"513_ST-01, TRAPECIO ANGULO TIPO A_2""";513;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;ST-01, TRAPECIO ANGULO TIPO A;"2""";1;un;-;kg;Contratista;;;
"514_ST-01, TRAPECIO ANGULO TIPO A_2""";514;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;ST-01, TRAPECIO ANGULO TIPO A;"2""";1;un;-;kg;Contratista;;;
"515_ST-01, TRAPECIO ANGULO TIPO A_2""";515;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-FP-2""-C5-0121-HC";;C5;ST-01, TRAPECIO ANGULO TIPO A;"2""";1;un;-;kg;Contratista;;;
"391_SL-02, ANGULO ANCLAJE LATERAL_1""";391;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0031-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"394_SL-02, ANGULO ANCLAJE LATERAL_1""";394;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0031-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"392_SL-02, ANGULO ANCLAJE LATERAL_1""";392;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0032-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"245_SL-02, ANGULO ANCLAJE LATERAL_1""";245;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0033-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"389_SL-02, ANGULO ANCLAJE LATERAL_1""";389;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0033-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"393_SL-02, ANGULO ANCLAJE LATERAL_3/4""";393;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0033-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"3/4""";1;un;-;kg;Contratista;;;
"259_SL-02, ANGULO ANCLAJE LATERAL_1""";259;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0034-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"388_SL-02, ANGULO ANCLAJE LATERAL_1""";388;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0035-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"390_SL-02, ANGULO ANCLAJE LATERAL_1""";390;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0035-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"320_SL-02, ANGULO ANCLAJE LATERAL_1""";320;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0036-N";;C1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"28_PU-01, PERNO U LARGO_1""";28;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"30_PU-01, PERNO U LARGO_1""";30;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"36_PU-01, PERNO U LARGO_1""";36;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"42_PU-01, PERNO U LARGO_1""";42;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"50_PU-01, PERNO U LARGO_1""";50;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"53_PU-01, PERNO U LARGO_1""";53;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"57_PU-01, PERNO U LARGO_1""";57;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"64_PU-01, PERNO U LARGO_1""";64;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"70_PU-01, PERNO U LARGO_1""";70;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"74_PU-01, PERNO U LARGO_1""";74;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"83_PU-01, PERNO U LARGO_1""";83;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"98_PU-01, PERNO U LARGO_1""";98;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"100_PU-01, PERNO U LARGO_1""";100;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-GW-1""-C1-0043-N";;C1;PU-01, PERNO U LARGO;"1""";1;un;-;kg;Contratista;;;
"477_SL-02, ANGULO ANCLAJE LATERAL_1""";477;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-1""-G1-0107-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"489_SL-02, ANGULO ANCLAJE LATERAL_1""";489;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-1""-G1-0107-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"480_SL-02, ANGULO ANCLAJE LATERAL_1""";480;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-1""-G1-0108-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"478_SL-02, ANGULO ANCLAJE LATERAL_1""";478;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-1""-G1-0109-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"1""";1;un;-;kg;Contratista;;;
"13_MS-06, MARCO SOPORTE TIPO ""L""_2""";13;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;"MS-06, MARCO SOPORTE TIPO ""L""";"2""";1;un;-;kg;Contratista;;;
"14_MS-06, MARCO SOPORTE TIPO ""L""_2""";14;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;"MS-06, MARCO SOPORTE TIPO ""L""";"2""";1;un;-;kg;Contratista;;;
"15_MS-06, MARCO SOPORTE TIPO ""L""_2""";15;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;"MS-06, MARCO SOPORTE TIPO ""L""";"2""";1;un;-;kg;Contratista;;;
"16_MS-06, MARCO SOPORTE TIPO ""L""_2""";16;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;"MS-06, MARCO SOPORTE TIPO ""L""";"2""";1;un;-;kg;Contratista;;;
"17_MS-06, MARCO SOPORTE TIPO ""L""_2""";17;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;"MS-06, MARCO SOPORTE TIPO ""L""";"2""";1;un;-;kg;Contratista;;;
"18_MS-06, MARCO SOPORTE TIPO ""L""_2""";18;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;"MS-06, MARCO SOPORTE TIPO ""L""";"2""";1;un;-;kg;Contratista;;;
"19_MS-06, MARCO SOPORTE TIPO ""L""_2""";19;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;"MS-06, MARCO SOPORTE TIPO ""L""";"2""";1;un;-;kg;Contratista;;;
"470_SL-02, ANGULO ANCLAJE LATERAL_2""";470;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"471_SL-02, ANGULO ANCLAJE LATERAL_2""";471;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"472_SL-02, ANGULO ANCLAJE LATERAL_2""";472;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"473_SL-02, ANGULO ANCLAJE LATERAL_2""";473;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"474_SL-02, ANGULO ANCLAJE LATERAL_2""";474;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"475_SL-02, ANGULO ANCLAJE LATERAL_2""";475;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"476_SL-02, ANGULO ANCLAJE LATERAL_2""";476;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"479_SL-02, ANGULO ANCLAJE LATERAL_2""";479;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"481_SL-02, ANGULO ANCLAJE LATERAL_2""";481;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"482_SL-02, ANGULO ANCLAJE LATERAL_2""";482;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"483_SL-02, ANGULO ANCLAJE LATERAL_2""";483;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"484_SL-02, ANGULO ANCLAJE LATERAL_2""";484;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"485_SL-02, ANGULO ANCLAJE LATERAL_2""";485;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"486_SL-02, ANGULO ANCLAJE LATERAL_2""";486;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"487_SL-02, ANGULO ANCLAJE LATERAL_2""";487;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"488_SL-02, ANGULO ANCLAJE LATERAL_2""";488;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0100-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"490_SL-02, ANGULO ANCLAJE LATERAL_2""";490;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0101-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"491_SL-02, ANGULO ANCLAJE LATERAL_2""";491;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0101-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"492_SL-02, ANGULO ANCLAJE LATERAL_2""";492;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0101-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
"493_SL-02, ANGULO ANCLAJE LATERAL_2""";493;EWP-3351-10-PA-220;CWP-3351-10-PA-220;CWA-3351-10;PWP-3351-10-PA-220;"03351-IA-2""-G1-0101-N";;G1;SL-02, ANGULO ANCLAJE LATERAL;"2""";1;un;-;kg;Contratista;;;
